"ID" "type" "concept1" "concept2" "distance" "rating"
"dd5c454c" "real" "deer" "car" 2 9
"dd5c454c" "real" "cow" "cow1" 1 2
"dd5c454c" "real" "cow" "bird" 4 8
"dd5c454c" "real" "buffle" "cow" 2 3
"dd5c454c" "real" "car" "buffle" 3 9
"dd5c454c" "real" "deer" "buffle" 1 5
"f273e4d2" "prac" "buffle" "bird" 2 9
"f273e4d2" "prac" "bird" "cow1" 3 9
"f273e4d2" "prac" "buffle" "deer" 1 9
"f273e4d2" "prac" "deer" "car" 2 9
"f273e4d2" "prac" "buffle" "cow" 2 3
"f273e4d2" "prac" "cow" "deer" 3 9
"f273e4d2" "prac" "cow" "buffle" 2 3
"f273e4d2" "prac" "cow1" "buffle" 1 3
"f273e4d2" "prac" "car" "deer" 2 9
"f273e4d2" "prac" "buffle" "car" 3 9
"f273e4d2" "real" "buffle" "bird" 2 9
"f273e4d2" "real" "bird" "cow1" 3 9
"f273e4d2" "real" "buffle" "deer" 1 8
"f273e4d2" "real" "deer" "car" 2 9
"f273e4d2" "real" "buffle" "cow" 2 3
"f273e4d2" "real" "cow" "deer" 3 6
"f273e4d2" "real" "cow" "buffle" 2 3
"f273e4d2" "real" "cow1" "buffle" 1 3
"f273e4d2" "real" "car" "deer" 2 9
"f273e4d2" "real" "buffle" "car" 3 9
"f273e4d2" "real" "cow1" "bird" 3 9
"f273e4d2" "real" "cow1" "cow" 1 1
"f273e4d2" "real" "car" "cow1" 4 9
"f273e4d2" "real" "bird" "deer" 1 8
"f273e4d2" "real" "buffle" "cow1" 1 3
"f273e4d2" "real" "deer" "cow" 3 8
"f273e4d2" "real" "cow" "bird" 4 9
"f273e4d2" "real" "cow" "cow1" 1 2
"f273e4d2" "real" "bird" "buffle" 2 9
"f273e4d2" "real" "cow1" "car" 4 9
"f273e4d2" "real" "cow1" "deer" 2 8
"f273e4d2" "real" "car" "cow" 5 9
"f273e4d2" "real" "bird" "car" 1 9
"f273e4d2" "real" "deer" "buffle" 1 8
"f273e4d2" "real" "deer" "bird" 1 8
"f273e4d2" "real" "cow" "car" 5 9
"f273e4d2" "real" "car" "buffle" 3 9
"f273e4d2" "real" "bird" "cow" 4 8
"f273e4d2" "real" "car" "bird" 1 9
"f273e4d2" "real" "deer" "cow1" 2 7
